Time,Channel A
(us),(V)

-2.02708907,-0.00033570
-2.01708907,-0.00939970
-2.00708907,-0.00939970
-1.99708907,-0.01843318
-1.98708907,-0.00033570
-1.97708907,-0.00033570
-1.96708907,0.00869778
-1.95708907,0.00869778
-1.94708907,-0.00033570
-1.93708907,-0.00033570
-1.92708907,-0.00033570
-1.91708907,-0.00033570
-1.90708907,-0.00033570
-1.89708907,-0.00033570
-1.88708907,-0.00939970
-1.87708907,-0.00033570
-1.86708907,-0.00939970
-1.85708907,-0.00033570
-1.84708907,-0.00033570
-1.83708907,0.00869778
-1.82708907,0.00869778
-1.81708907,-0.00939970
-1.80708907,-0.01843318
-1.79708907,-0.01843318
-1.78708907,-0.01843318
-1.77708907,-0.00033570
-1.76708907,-0.00939970
-1.75708907,-0.01843318
-1.74708907,-0.00033570
-1.73708907,-0.00033570
-1.72708907,-0.00033570
-1.71708907,-0.00033570
-1.70708907,-0.00033570
-1.69708907,-0.00033570
-1.68708907,-0.00033570
-1.67708907,-0.00939970
-1.66708907,-0.00939970
-1.65708907,-0.00033570
-1.64708907,-0.00033570
-1.63708907,-0.00033570
-1.62708907,-0.00033570
-1.61708907,-0.00939970
-1.60708907,-0.00033570
-1.59708907,-0.00033570
-1.58708907,-0.00033570
-1.57708907,-0.00033570
-1.56708907,-0.00033570
-1.55708907,-0.00033570
-1.54708907,-0.00939970
-1.53708907,-0.00939970
-1.52708907,-0.00033570
-1.51708907,-0.00033570
-1.50708907,-0.00939970
-1.49708907,-0.00033570
-1.48708907,-0.00033570
-1.47708907,-0.00939970
-1.46708907,-0.00033570
-1.45708907,-0.00939970
-1.44708907,-0.00033570
-1.43708907,-0.00033570
-1.42708907,-0.00939970
-1.41708907,-0.00033570
-1.40708907,-0.00939970
-1.39708907,-0.00939970
-1.38708907,-0.00939970
-1.37708907,-0.00939970
-1.36708907,-0.00033570
-1.35708907,-0.00939970
-1.34708907,-0.00033570
-1.33708907,-0.00939970
-1.32708907,-0.00033570
-1.31708907,-0.00033570
-1.30708907,-0.00033570
-1.29708907,-0.00033570
-1.28708907,-0.00033570
-1.27708907,-0.00939970
-1.26708907,-0.00939970
-1.25708907,-0.00939970
-1.24708907,-0.00033570
-1.23708907,-0.00939970
-1.22708907,-0.00939970
-1.21708907,-0.00033570
-1.20708907,-0.00033570
-1.19708907,-0.00033570
-1.18708907,-0.00939970
-1.17708907,-0.00033570
-1.16708907,-0.00033570
-1.15708907,-0.00939970
-1.14708907,-0.00939970
