Time,Channel A
(us),(V)

-2.02160004,-0.01843318
-2.01160004,-0.00939970
-2.00160004,-0.00033570
-1.99160004,-0.00939970
-1.98160004,-0.00939970
-1.97160004,-0.00033570
-1.96160004,-0.00033570
-1.95160004,-0.00033570
-1.94160004,-0.00033570
-1.93160004,-0.00939970
-1.92160004,-0.00033570
-1.91160004,-0.00939970
-1.90160004,-0.00939970
-1.89160004,-0.00939970
-1.88160004,-0.00939970
-1.87160004,-0.00939970
-1.86160004,-0.00939970
-1.85160004,-0.00033570
-1.84160004,-0.00033570
-1.83160004,-0.00033570
-1.82160004,-0.00939970
-1.81160004,-0.00939970
-1.80160004,-0.00939970
-1.79160004,-0.00939970
-1.78160004,-0.00939970
-1.77160004,-0.00033570
-1.76160004,-0.00939970
-1.75160004,-0.00033570
-1.74160004,-0.00939970
-1.73160004,-0.00033570
-1.72160004,-0.00939970
-1.71160004,-0.00939970
-1.70160004,-0.00939970
-1.69160004,-0.00939970
-1.68160004,-0.00939970
-1.67160004,-0.00939970
-1.66160004,-0.00939970
-1.65160004,-0.00033570
-1.64160004,-0.00033570
-1.63160004,-0.00939970
-1.62160004,-0.00939970
-1.61160004,-0.00939970
-1.60160004,-0.00939970
-1.59160004,-0.00939970
-1.58160004,-0.00033570
-1.57160004,-0.00939970
-1.56160004,-0.00939970
-1.55160004,-0.00033570
-1.54160004,-0.00033570
-1.53160004,-0.00939970
-1.52160004,-0.00033570
-1.51160004,-0.00033570
-1.50160004,-0.00939970
-1.49160004,-0.00033570
-1.48160004,-0.00033570
-1.47160004,-0.00033570
-1.46160004,-0.00939970
-1.45160004,-0.00033570
-1.44160004,-0.00939970
-1.43160004,-0.00033570
-1.42160004,-0.00033570
-1.41160004,-0.00033570
-1.40160004,-0.00939970
-1.39160004,-0.00033570
-1.38160004,-0.00939970
-1.37160004,-0.00939970
-1.36160004,-0.00033570
-1.35160004,-0.00033570
-1.34160004,-0.00033570
-1.33160004,-0.00939970
-1.32160004,-0.00939970
-1.31160004,-0.00939970
-1.30160004,-0.00033570
-1.29160004,-0.00939970
-1.28160004,-0.00033570
-1.27160004,-0.00033570
-1.26160004,-0.00033570
-1.25160004,-0.00033570
-1.24160004,-0.00033570
-1.23160004,-0.00939970
-1.22160004,-0.00033570
-1.21160004,-0.00033570
-1.20160004,-0.00939970
-1.19160004,-0.00033570
-1.18160004,-0.00939970
-1.17160004,-0.00939970
-1.16160004,-0.00033570
-1.15160004,-0.00033570
-1.14160004,-0.00033570
