Time,Channel A
(us),(V)

-2.02069009,-0.00033570
-2.01069009,-0.00033570
-2.00069009,-0.00939970
-1.99069009,-0.00939970
-1.98069009,-0.01843318
-1.97069009,-0.00939970
-1.96069009,-0.00939970
-1.95069009,-0.00939970
-1.94069009,-0.00033570
-1.93069009,0.00869778
-1.92069009,-0.00033570
-1.91069009,-0.00033570
-1.90069009,-0.00033570
-1.89069009,-0.00033570
-1.88069009,-0.00939970
-1.87069009,-0.00939970
-1.86069009,-0.00939970
-1.85069009,-0.00939970
-1.84069009,-0.00939970
-1.83069009,-0.00033570
-1.82069009,0.00869778
-1.81069009,0.02679525
-1.80069009,0.01776177
-1.79069009,-0.00939970
-1.78069009,-0.01843318
-1.77069009,-0.01843318
-1.76069009,-0.01843318
-1.75069009,-0.00939970
-1.74069009,-0.00033570
-1.73069009,-0.00033570
-1.72069009,-0.00033570
-1.71069009,0.00869778
-1.70069009,-0.00033570
-1.69069009,-0.00033570
-1.68069009,-0.00033570
-1.67069009,-0.00033570
-1.66069009,-0.00939970
-1.65069009,-0.02746666
-1.64069009,-0.02746666
-1.63069009,-0.00939970
-1.62069009,0.01776177
-1.61069009,0.01776177
-1.60069009,0.01776177
-1.59069009,-0.00033570
-1.58069009,-0.00939970
-1.57069009,-0.00939970
-1.56069009,-0.00939970
-1.55069009,-0.00939970
-1.54069009,-0.00033570
-1.53069009,-0.00939970
-1.52069009,-0.00033570
-1.51069009,-0.00939970
-1.50069009,-0.00033570
-1.49069009,-0.00033570
-1.48069009,-0.00033570
-1.47069009,-0.00033570
-1.46069009,-0.00033570
-1.45069009,-0.00939970
-1.44069009,-0.00939970
-1.43069009,-0.00939970
-1.42069009,-0.00033570
-1.41069009,-0.00033570
-1.40069009,-0.00939970
-1.39069009,-0.00939970
-1.38069009,-0.00033570
-1.37069009,-0.00033570
-1.36069009,-0.00033570
-1.35069009,-0.00939970
-1.34069009,-0.00033570
-1.33069009,-0.00939970
-1.32069009,-0.00033570
-1.31069009,-0.00939970
-1.30069009,-0.00033570
-1.29069009,-0.00033570
-1.28069009,-0.00033570
-1.27069009,-0.00939970
-1.26069009,-0.00033570
-1.25069009,-0.00939970
-1.24069009,-0.00033570
-1.23069009,-0.00939970
-1.22069009,-0.00033570
-1.21069009,-0.00033570
-1.20069009,-0.00033570
-1.19069009,-0.00939970
-1.18069010,-0.00033570
-1.17069010,-0.00033570
-1.16069010,-0.00033570
-1.15069010,-0.00939970
-1.14069010,-0.00939970
