Time,Channel A
(us),(V)

-2.02155206,-0.00033570
-2.01155206,-0.00033570
-2.00155206,-0.00033570
-1.99155206,-0.00033570
-1.98155206,-0.00939970
-1.97155206,-0.00033570
-1.96155206,-0.00939970
-1.95155206,-0.00939970
-1.94155206,-0.00939970
-1.93155206,-0.00033570
-1.92155206,-0.00033570
-1.91155206,-0.00033570
-1.90155206,-0.00033570
-1.89155206,-0.00033570
-1.88155206,-0.00033570
-1.87155206,-0.00939970
-1.86155206,-0.00033570
-1.85155206,-0.00033570
-1.84155206,-0.00033570
-1.83155206,-0.00033570
-1.82155206,-0.00033570
-1.81155206,-0.00033570
-1.80155206,-0.00033570
-1.79155206,-0.00033570
-1.78155206,-0.00939970
-1.77155207,-0.00939970
-1.76155207,-0.00939970
-1.75155207,-0.00033570
-1.74155207,-0.00033570
-1.73155207,-0.00939970
-1.72155207,-0.00033570
-1.71155207,-0.00939970
-1.70155207,-0.00033570
-1.69155207,-0.00033570
-1.68155207,-0.00033570
-1.67155207,-0.00939970
-1.66155207,-0.00939970
-1.65155207,-0.00939970
-1.64155207,-0.00033570
-1.63155207,-0.00033570
-1.62155207,-0.00939970
-1.61155207,-0.00033570
-1.60155207,-0.00033570
-1.59155207,-0.00033570
-1.58155207,-0.00033570
-1.57155207,-0.00939970
-1.56155207,-0.00033570
-1.55155207,-0.01843318
-1.54155207,-0.00939970
-1.53155207,-0.00033570
-1.52155207,-0.00033570
-1.51155207,-0.00939970
-1.50155207,-0.00033570
-1.49155207,-0.00033570
-1.48155207,-0.00033570
-1.47155207,-0.00939970
-1.46155207,-0.00939970
-1.45155207,-0.00939970
-1.44155207,-0.00033570
-1.43155207,-0.00033570
-1.42155207,-0.00033570
-1.41155207,-0.00033570
-1.40155207,-0.00033570
-1.39155207,-0.00033570
-1.38155207,-0.00939970
-1.37155207,-0.00939970
-1.36155207,-0.00939970
-1.35155207,-0.00033570
-1.34155207,-0.00939970
-1.33155207,-0.00939970
-1.32155207,-0.00939970
-1.31155207,-0.00939970
-1.30155207,-0.00939970
-1.29155207,-0.00033570
-1.28155207,-0.00939970
-1.27155207,-0.00033570
-1.26155207,-0.00033570
-1.25155207,-0.00033570
-1.24155207,-0.00033570
-1.23155207,-0.00033570
-1.22155207,-0.00033570
-1.21155207,-0.00033570
-1.20155207,-0.00939970
-1.19155207,-0.00033570
-1.18155207,-0.00033570
-1.17155207,-0.00939970
-1.16155207,-0.00033570
-1.15155207,-0.00033570
-1.14155207,-0.00939970
