Time,Channel A
(us),(V)

-2.02413503,-0.00033570
-2.01413503,-0.00939970
-2.00413503,-0.00033570
-1.99413503,-0.00033570
-1.98413503,-0.00033570
-1.97413503,-0.00033570
-1.96413503,-0.00033570
-1.95413503,-0.00033570
-1.94413503,-0.00033570
-1.93413503,-0.00033570
-1.92413503,-0.00033570
-1.91413503,-0.00033570
-1.90413503,-0.00033570
-1.89413503,-0.00033570
-1.88413503,-0.00033570
-1.87413503,-0.00033570
-1.86413503,-0.00033570
-1.85413503,-0.00033570
-1.84413503,-0.00033570
-1.83413503,-0.00033570
-1.82413503,-0.00033570
-1.81413503,-0.00939970
-1.80413503,-0.00033570
-1.79413503,-0.00033570
-1.78413503,-0.00033570
-1.77413503,-0.00033570
-1.76413503,-0.00033570
-1.75413503,-0.00033570
-1.74413503,-0.00033570
-1.73413503,-0.00033570
-1.72413503,-0.00033570
-1.71413503,-0.00033570
-1.70413503,-0.00939970
-1.69413503,-0.00033570
-1.68413503,-0.00033570
-1.67413503,-0.00033570
-1.66413503,-0.00033570
-1.65413503,-0.00033570
-1.64413503,-0.00033570
-1.63413503,-0.00033570
-1.62413503,-0.00033570
-1.61413503,-0.00033570
-1.60413503,-0.00033570
-1.59413503,-0.00033570
-1.58413503,-0.00033570
-1.57413503,-0.00033570
-1.56413503,-0.00033570
-1.55413503,-0.00033570
-1.54413503,-0.00033570
-1.53413503,-0.00033570
-1.52413503,-0.00033570
-1.51413503,-0.00939970
-1.50413503,-0.00033570
-1.49413503,-0.00033570
-1.48413503,-0.00033570
-1.47413503,-0.00939970
-1.46413503,-0.00033570
-1.45413503,-0.00033570
-1.44413503,-0.00033570
-1.43413503,-0.00033570
-1.42413503,-0.00033570
-1.41413503,-0.00033570
-1.40413503,-0.00033570
-1.39413503,-0.00033570
-1.38413503,-0.00033570
-1.37413503,-0.00033570
-1.36413503,-0.00033570
-1.35413503,-0.00033570
-1.34413503,-0.00033570
-1.33413503,-0.00033570
-1.32413503,-0.00033570
-1.31413503,-0.00033570
-1.30413503,-0.00939970
-1.29413503,-0.00033570
-1.28413503,-0.00033570
-1.27413503,-0.00033570
-1.26413503,-0.00033570
-1.25413503,-0.00033570
-1.24413503,-0.00033570
-1.23413503,-0.00033570
-1.22413503,-0.00033570
-1.21413503,-0.00033570
-1.20413503,-0.00033570
-1.19413503,-0.00033570
-1.18413503,-0.00033570
-1.17413503,-0.00033570
-1.16413503,-0.00033570
-1.15413503,-0.00033570
-1.14413503,-0.00033570
