Time,Channel A
(us),(V)

-2.02078900,-0.00033570
-2.01078900,-0.00033570
-2.00078900,-0.00939970
-1.99078900,-0.00033570
-1.98078900,-0.00033570
-1.97078900,-0.00033570
-1.96078900,-0.00033570
-1.95078900,-0.00033570
-1.94078900,-0.00033570
-1.93078900,-0.00033570
-1.92078900,-0.00033570
-1.91078900,-0.00033570
-1.90078900,-0.00939970
-1.89078900,-0.00033570
-1.88078900,-0.00939970
-1.87078900,-0.00033570
-1.86078900,-0.00033570
-1.85078900,-0.00939970
-1.84078900,-0.00033570
-1.83078900,-0.00939970
-1.82078900,-0.00939970
-1.81078900,-0.00033570
-1.80078900,-0.00033570
-1.79078900,-0.00033570
-1.78078900,-0.00033570
-1.77078900,-0.00033570
-1.76078900,-0.00033570
-1.75078900,-0.00033570
-1.74078900,-0.00033570
-1.73078900,-0.00033570
-1.72078900,-0.00939970
-1.71078900,-0.00033570
-1.70078900,-0.00939970
-1.69078900,-0.00939970
-1.68078900,-0.00939970
-1.67078900,-0.00033570
-1.66078900,-0.00939970
-1.65078900,-0.00033570
-1.64078900,-0.00033570
-1.63078900,-0.00033570
-1.62078900,-0.00033570
-1.61078900,-0.00033570
-1.60078900,-0.00033570
-1.59078900,-0.00033570
-1.58078900,-0.00033570
-1.57078900,-0.00033570
-1.56078900,-0.00939970
-1.55078900,-0.00939970
-1.54078900,-0.00939970
-1.53078900,-0.00033570
-1.52078900,-0.00033570
-1.51078900,-0.00033570
-1.50078900,-0.00033570
-1.49078900,-0.00033570
-1.48078900,-0.00033570
-1.47078900,-0.00033570
-1.46078900,-0.00033570
-1.45078900,-0.00939970
-1.44078900,-0.00939970
-1.43078900,-0.00033570
-1.42078900,-0.00939970
-1.41078900,-0.00033570
-1.40078900,-0.00033570
-1.39078900,-0.00033570
-1.38078900,-0.00939970
-1.37078900,-0.00033570
-1.36078900,-0.00033570
-1.35078900,-0.00033570
-1.34078900,-0.00033570
-1.33078900,-0.00033570
-1.32078900,-0.00033570
-1.31078900,-0.00033570
-1.30078900,-0.00033570
-1.29078900,-0.00033570
-1.28078900,-0.00033570
-1.27078900,-0.00033570
-1.26078900,-0.00939970
-1.25078900,-0.00939970
-1.24078900,-0.00033570
-1.23078900,-0.00939970
-1.22078900,-0.00033570
-1.21078900,-0.00033570
-1.20078900,-0.00033570
-1.19078900,-0.00033570
-1.18078900,-0.00033570
-1.17078900,-0.00033570
-1.16078900,-0.00033570
-1.15078900,-0.00033570
-1.14078900,-0.00033570
