Time,Channel A
(us),(V)

-2.02117189,-0.00033570
-2.01117189,-0.00033570
-2.00117189,-0.00033570
-1.99117189,-0.00033570
-1.98117189,-0.00033570
-1.97117190,-0.00033570
-1.96117190,-0.00033570
-1.95117190,-0.00033570
-1.94117190,-0.00939970
-1.93117190,-0.00033570
-1.92117190,-0.00033570
-1.91117190,-0.00033570
-1.90117190,-0.00033570
-1.89117190,-0.00033570
-1.88117190,-0.00033570
-1.87117190,-0.00033570
-1.86117190,-0.00939970
-1.85117190,-0.00033570
-1.84117190,-0.00939970
-1.83117190,-0.00033570
-1.82117190,-0.00033570
-1.81117190,0.00869778
-1.80117190,-0.00033570
-1.79117190,-0.00033570
-1.78117190,-0.00033570
-1.77117190,-0.00033570
-1.76117190,-0.00033570
-1.75117190,-0.00939970
-1.74117190,-0.00939970
-1.73117190,-0.00033570
-1.72117190,-0.00033570
-1.71117190,-0.00033570
-1.70117190,-0.00033570
-1.69117190,-0.00033570
-1.68117190,-0.00033570
-1.67117190,-0.00033570
-1.66117190,-0.00033570
-1.65117190,-0.00033570
-1.64117190,-0.00033570
-1.63117190,-0.00033570
-1.62117190,-0.00033570
-1.61117190,-0.00033570
-1.60117190,-0.00033570
-1.59117190,-0.00033570
-1.58117190,-0.00939970
-1.57117190,-0.00033570
-1.56117190,-0.00033570
-1.55117190,-0.00033570
-1.54117190,-0.00033570
-1.53117190,-0.00033570
-1.52117190,-0.00033570
-1.51117190,-0.00939970
-1.50117190,-0.01843318
-1.49117190,-0.01843318
-1.48117190,-0.00033570
-1.47117190,-0.00033570
-1.46117190,0.00869778
-1.45117190,-0.00033570
-1.44117190,-0.00033570
-1.43117190,-0.00033570
-1.42117190,-0.00033570
-1.41117190,-0.00033570
-1.40117190,-0.00033570
-1.39117190,-0.00939970
-1.38117190,-0.00939970
-1.37117190,-0.00939970
-1.36117190,-0.00939970
-1.35117190,-0.00033570
-1.34117190,0.00869778
-1.33117190,0.01776177
-1.32117190,0.00869778
-1.31117190,-0.00939970
-1.30117190,-0.00939970
-1.29117190,-0.00939970
-1.28117190,-0.00033570
-1.27117190,-0.00033570
-1.26117190,-0.00033570
-1.25117190,-0.00939970
-1.24117190,-0.00033570
-1.23117190,-0.00033570
-1.22117190,-0.00033570
-1.21117190,-0.00033570
-1.20117190,-0.00033570
-1.19117190,-0.00033570
-1.18117190,-0.00939970
-1.17117190,-0.00939970
-1.16117190,-0.00033570
-1.15117190,-0.00939970
-1.14117190,-0.00033570
