Time,Channel A
(us),(V)

-2.02744604,-0.00939970
-2.01744604,-0.00939970
-2.00744604,-0.00939970
-1.99744604,-0.00939970
-1.98744604,-0.00939970
-1.97744604,-0.00939970
-1.96744604,-0.00939970
-1.95744604,-0.00033570
-1.94744604,-0.00033570
-1.93744604,0.01776177
-1.92744604,0.00869778
-1.91744604,-0.01843318
-1.90744604,-0.01843318
-1.89744604,-0.01843318
-1.88744604,-0.00939970
-1.87744604,-0.00033570
-1.86744604,-0.00939970
-1.85744604,-0.00939970
-1.84744605,-0.00033570
-1.83744605,-0.00033570
-1.82744605,-0.00033570
-1.81744605,-0.00033570
-1.80744605,-0.00033570
-1.79744605,-0.00939970
-1.78744605,-0.00939970
-1.77744605,-0.00939970
-1.76744605,-0.01843318
-1.75744605,-0.00939970
-1.74744605,-0.00939970
-1.73744605,-0.00033570
-1.72744605,-0.00939970
-1.71744605,-0.00033570
-1.70744605,-0.00033570
-1.69744605,-0.00033570
-1.68744605,-0.00033570
-1.67744605,-0.00033570
-1.66744605,-0.00939970
-1.65744605,-0.00939970
-1.64744605,-0.00033570
-1.63744605,-0.00939970
-1.62744605,-0.00033570
-1.61744605,-0.00033570
-1.60744605,-0.00939970
-1.59744605,-0.00033570
-1.58744605,-0.00939970
-1.57744605,-0.00033570
-1.56744605,-0.00033570
-1.55744605,-0.00939970
-1.54744605,-0.00939970
-1.53744605,-0.00939970
-1.52744605,-0.00033570
-1.51744605,-0.00939970
-1.50744605,-0.00939970
-1.49744605,-0.00939970
-1.48744605,-0.00033570
-1.47744605,-0.00033570
-1.46744605,-0.00033570
-1.45744605,-0.00939970
-1.44744605,-0.00939970
-1.43744605,-0.00939970
-1.42744605,-0.00033570
-1.41744605,-0.00939970
-1.40744605,-0.00033570
-1.39744605,-0.00033570
-1.38744605,-0.00939970
-1.37744605,-0.00033570
-1.36744605,-0.00939970
-1.35744605,-0.00033570
-1.34744605,-0.01843318
-1.33744605,-0.00939970
-1.32744605,-0.00939970
-1.31744605,-0.00939970
-1.30744605,-0.00033570
-1.29744605,-0.00033570
-1.28744605,-0.00033570
-1.27744605,-0.00033570
-1.26744605,-0.00033570
-1.25744605,-0.00939970
-1.24744605,-0.00939970
-1.23744605,-0.00939970
-1.22744605,-0.00939970
-1.21744605,-0.00033570
-1.20744605,-0.00939970
-1.19744605,-0.00033570
-1.18744605,-0.00033570
-1.17744605,-0.00033570
-1.16744605,-0.00939970
-1.15744605,-0.00033570
-1.14744605,-0.00033570
