Time,Channel A
(us),(V)

-2.02530305,-0.00033570
-2.01530305,-0.00033570
-2.00530305,-0.00033570
-1.99530305,-0.00033570
-1.98530305,-0.00939970
-1.97530305,-0.00033570
-1.96530305,-0.00033570
-1.95530305,-0.00033570
-1.94530305,-0.00033570
-1.93530305,-0.00033570
-1.92530305,-0.00033570
-1.91530305,-0.00033570
-1.90530305,-0.00033570
-1.89530305,-0.00033570
-1.88530305,-0.00939970
-1.87530305,-0.00033570
-1.86530305,-0.00033570
-1.85530305,-0.00033570
-1.84530305,-0.00033570
-1.83530305,-0.00033570
-1.82530305,-0.00033570
-1.81530305,-0.00033570
-1.80530305,-0.00939970
-1.79530305,-0.00033570
-1.78530305,-0.00939970
-1.77530305,-0.00033570
-1.76530305,-0.00033570
-1.75530305,-0.00033570
-1.74530305,-0.00033570
-1.73530305,-0.00033570
-1.72530305,-0.00033570
-1.71530305,-0.00033570
-1.70530305,-0.00033570
-1.69530305,-0.00939970
-1.68530305,-0.00033570
-1.67530305,-0.00033570
-1.66530305,-0.00939970
-1.65530305,-0.00939970
-1.64530305,-0.00033570
-1.63530305,-0.00939970
-1.62530305,-0.00033570
-1.61530305,-0.00033570
-1.60530305,-0.00033570
-1.59530305,-0.00033570
-1.58530305,-0.00033570
-1.57530305,-0.00033570
-1.56530305,-0.00939970
-1.55530305,-0.00939970
-1.54530305,-0.00939970
-1.53530305,-0.00033570
-1.52530305,-0.00939970
-1.51530305,-0.00939970
-1.50530305,-0.00939970
-1.49530305,-0.01843318
-1.48530305,-0.01843318
-1.47530305,-0.02746666
-1.46530305,-0.02746666
-1.45530305,-0.01843318
-1.44530305,-0.01843318
-1.43530305,-0.00033570
-1.42530305,0.00869778
-1.41530305,0.00869778
-1.40530305,0.01776177
-1.39530305,0.00869778
-1.38530305,-0.00033570
-1.37530305,-0.00939970
-1.36530305,-0.00939970
-1.35530305,-0.01843318
-1.34530305,-0.01843318
-1.33530305,-0.00939970
-1.32530305,-0.00033570
-1.31530305,0.00869778
-1.30530305,0.00869778
-1.29530305,0.00869778
-1.28530305,-0.00033570
-1.27530305,-0.00939970
-1.26530305,-0.00939970
-1.25530305,-0.01843318
-1.24530305,-0.00033570
-1.23530305,-0.00939970
-1.22530305,-0.00033570
-1.21530305,-0.00033570
-1.20530305,-0.00033570
-1.19530305,-0.00033570
-1.18530305,-0.00033570
-1.17530305,-0.00033570
-1.16530305,-0.00033570
-1.15530305,-0.00939970
-1.14530305,-0.00939970
