Time,Channel A
(us),(V)

-2.02454908,-0.00033570
-2.01454908,-0.00033570
-2.00454908,-0.00033570
-1.99454908,-0.00033570
-1.98454908,-0.00033570
-1.97454908,-0.00033570
-1.96454908,-0.00033570
-1.95454908,-0.00033570
-1.94454908,-0.00939970
-1.93454908,-0.00939970
-1.92454908,-0.00033570
-1.91454908,-0.00939970
-1.90454908,-0.00033570
-1.89454908,-0.00033570
-1.88454908,-0.00033570
-1.87454908,-0.00033570
-1.86454908,-0.00033570
-1.85454908,-0.00939970
-1.84454908,-0.00033570
-1.83454908,-0.00939970
-1.82454908,-0.00939970
-1.81454908,-0.00033570
-1.80454908,-0.00033570
-1.79454908,0.00869778
-1.78454908,-0.00033570
-1.77454908,-0.00033570
-1.76454908,-0.00033570
-1.75454908,-0.00033570
-1.74454908,-0.00033570
-1.73454908,-0.00033570
-1.72454908,-0.00939970
-1.71454908,-0.00033570
-1.70454908,-0.00033570
-1.69454908,-0.00033570
-1.68454908,-0.00033570
-1.67454908,-0.00033570
-1.66454908,-0.00033570
-1.65454908,-0.00033570
-1.64454908,-0.00033570
-1.63454908,-0.00033570
-1.62454908,-0.00033570
-1.61454908,-0.00033570
-1.60454908,-0.00033570
-1.59454908,-0.00939970
-1.58454908,-0.00939970
-1.57454908,-0.00939970
-1.56454908,-0.00033570
-1.55454908,-0.00033570
-1.54454908,-0.00033570
-1.53454908,-0.00033570
-1.52454908,-0.00033570
-1.51454908,-0.00033570
-1.50454908,-0.00033570
-1.49454908,-0.00033570
-1.48454908,-0.00033570
-1.47454908,-0.00033570
-1.46454908,-0.00033570
-1.45454908,-0.00033570
-1.44454908,-0.00033570
-1.43454908,-0.00033570
-1.42454908,-0.00033570
-1.41454908,-0.00033570
-1.40454908,-0.00033570
-1.39454908,-0.00033570
-1.38454908,-0.00033570
-1.37454908,-0.00033570
-1.36454908,-0.00033570
-1.35454908,-0.00939970
-1.34454908,-0.00033570
-1.33454908,-0.00033570
-1.32454908,-0.00033570
-1.31454908,-0.00033570
-1.30454908,-0.00939970
-1.29454908,-0.00033570
-1.28454908,-0.00033570
-1.27454908,-0.00033570
-1.26454908,-0.00033570
-1.25454908,-0.00033570
-1.24454908,-0.00033570
-1.23454908,-0.00033570
-1.22454908,-0.00033570
-1.21454908,-0.00033570
-1.20454908,-0.00033570
-1.19454908,-0.00033570
-1.18454908,-0.00033570
-1.17454908,-0.00033570
-1.16454908,-0.00939970
-1.15454908,-0.00033570
-1.14454908,-0.00033570
