Time,Channel A
(us),(V)

-2.02817796,-0.00033570
-2.01817796,-0.00033570
-2.00817796,-0.00033570
-1.99817796,-0.00033570
-1.98817796,-0.00033570
-1.97817796,-0.00033570
-1.96817796,-0.00033570
-1.95817796,-0.00033570
-1.94817796,-0.00033570
-1.93817796,-0.00033570
-1.92817796,-0.00033570
-1.91817796,-0.00033570
-1.90817796,-0.00033570
-1.89817796,-0.00033570
-1.88817796,-0.00033570
-1.87817796,-0.00033570
-1.86817796,-0.00033570
-1.85817796,-0.00033570
-1.84817796,-0.00033570
-1.83817796,-0.00939970
-1.82817796,-0.00939970
-1.81817796,-0.00939970
-1.80817796,-0.00939970
-1.79817796,-0.00939970
-1.78817796,-0.00033570
-1.77817796,-0.00939970
-1.76817796,-0.00033570
-1.75817796,-0.00033570
-1.74817796,-0.00033570
-1.73817796,-0.00033570
-1.72817796,-0.00033570
-1.71817796,-0.00033570
-1.70817796,-0.00033570
-1.69817796,-0.00033570
-1.68817796,-0.00033570
-1.67817796,-0.00033570
-1.66817796,-0.00033570
-1.65817796,-0.00033570
-1.64817796,-0.00939970
-1.63817796,-0.00939970
-1.62817796,-0.00033570
-1.61817796,-0.00033570
-1.60817796,-0.00033570
-1.59817796,0.00869778
-1.58817796,0.00869778
-1.57817796,0.00869778
-1.56817796,0.00869778
-1.55817796,0.00869778
-1.54817796,0.00869778
-1.53817796,0.00869778
-1.52817796,0.00869778
-1.51817796,0.00869778
-1.50817796,0.00869778
-1.49817796,0.00869778
-1.48817796,-0.00033570
-1.47817796,-0.00033570
-1.46817796,-0.00033570
-1.45817796,-0.00033570
-1.44817796,-0.00939970
-1.43817796,-0.00033570
-1.42817796,-0.00939970
-1.41817796,-0.00033570
-1.40817796,-0.00033570
-1.39817796,-0.00033570
-1.38817796,-0.00033570
-1.37817796,-0.00033570
-1.36817796,-0.00033570
-1.35817796,-0.00033570
-1.34817796,-0.00033570
-1.33817796,-0.00033570
-1.32817796,-0.00033570
-1.31817796,-0.00939970
-1.30817796,-0.00033570
-1.29817796,-0.00939970
-1.28817796,-0.00939970
-1.27817796,-0.00033570
-1.26817796,-0.00033570
-1.25817796,-0.00033570
-1.24817796,-0.00939970
-1.23817796,-0.00033570
-1.22817796,-0.00939970
-1.21817796,-0.00033570
-1.20817796,-0.00033570
-1.19817796,-0.00033570
-1.18817796,-0.00033570
-1.17817796,-0.00033570
-1.16817797,-0.00033570
-1.15817797,-0.00033570
-1.14817797,-0.00033570
