Time,Channel A
(us),(V)

-2.02401293,-0.00033570
-2.01401293,-0.00033570
-2.00401293,-0.00033570
-1.99401293,-0.00033570
-1.98401293,-0.00033570
-1.97401293,-0.00939970
-1.96401293,-0.00033570
-1.95401293,-0.00033570
-1.94401293,-0.00033570
-1.93401293,-0.00033570
-1.92401293,-0.00033570
-1.91401293,-0.00033570
-1.90401293,-0.00033570
-1.89401293,-0.00033570
-1.88401293,-0.00033570
-1.87401293,-0.00033570
-1.86401293,-0.00033570
-1.85401293,-0.00033570
-1.84401293,-0.00033570
-1.83401293,-0.00033570
-1.82401293,-0.00033570
-1.81401293,-0.00033570
-1.80401293,-0.00033570
-1.79401293,-0.00033570
-1.78401293,-0.00033570
-1.77401293,-0.00033570
-1.76401293,-0.00033570
-1.75401293,-0.00033570
-1.74401293,-0.00033570
-1.73401293,-0.00033570
-1.72401293,-0.00033570
-1.71401293,-0.00033570
-1.70401293,-0.00033570
-1.69401293,-0.00033570
-1.68401293,-0.00939970
-1.67401293,-0.00939970
-1.66401293,-0.00033570
-1.65401293,-0.00033570
-1.64401293,-0.00033570
-1.63401293,-0.00033570
-1.62401293,-0.00033570
-1.61401293,-0.00033570
-1.60401293,-0.00033570
-1.59401293,-0.00033570
-1.58401293,-0.00033570
-1.57401293,-0.00033570
-1.56401293,-0.00033570
-1.55401293,-0.00939970
-1.54401293,-0.00033570
-1.53401293,-0.00033570
-1.52401293,-0.00033570
-1.51401293,-0.00033570
-1.50401293,-0.00033570
-1.49401293,-0.00033570
-1.48401293,-0.00033570
-1.47401293,-0.00033570
-1.46401293,-0.00033570
-1.45401293,-0.00033570
-1.44401293,-0.00033570
-1.43401293,-0.00033570
-1.42401293,-0.00033570
-1.41401293,-0.00033570
-1.40401293,-0.00033570
-1.39401293,-0.00033570
-1.38401293,-0.00033570
-1.37401293,-0.00939970
-1.36401293,-0.00939970
-1.35401293,-0.00033570
-1.34401293,-0.00939970
-1.33401293,-0.00939970
-1.32401293,-0.00033570
-1.31401293,-0.00033570
-1.30401293,-0.00033570
-1.29401293,-0.00033570
-1.28401293,-0.00033570
-1.27401293,-0.00033570
-1.26401293,-0.00033570
-1.25401293,-0.00033570
-1.24401293,-0.00033570
-1.23401293,-0.00939970
-1.22401293,-0.00033570
-1.21401293,-0.00939970
-1.20401293,-0.00033570
-1.19401293,-0.00033570
-1.18401293,-0.00033570
-1.17401293,-0.00033570
-1.16401293,-0.00033570
-1.15401293,-0.00939970
-1.14401293,-0.00033570
