Time,Channel A
(us),(V)

-2.02033311,-0.00033570
-2.01033311,-0.00939970
-2.00033311,-0.01843318
-1.99033311,-0.01843318
-1.98033311,-0.00033570
-1.97033311,-0.00033570
-1.96033311,-0.00033570
-1.95033311,-0.00033570
-1.94033311,-0.00033570
-1.93033311,-0.00033570
-1.92033311,-0.00033570
-1.91033311,-0.00033570
-1.90033311,-0.00033570
-1.89033311,-0.00939970
-1.88033311,-0.00939970
-1.87033311,-0.00033570
-1.86033311,-0.00939970
-1.85033311,-0.00033570
-1.84033311,0.00869778
-1.83033311,0.01776177
-1.82033311,0.00869778
-1.81033311,-0.00939970
-1.80033311,-0.01843318
-1.79033311,-0.00939970
-1.78033311,-0.00939970
-1.77033311,-0.00939970
-1.76033311,-0.00939970
-1.75033311,-0.00939970
-1.74033311,-0.00939970
-1.73033312,-0.00033570
-1.72033312,-0.00033570
-1.71033312,-0.00033570
-1.70033312,-0.00033570
-1.69033312,-0.00033570
-1.68033312,-0.00939970
-1.67033312,-0.00939970
-1.66033312,-0.00033570
-1.65033312,-0.00033570
-1.64033312,-0.00033570
-1.63033312,-0.00033570
-1.62033312,-0.00033570
-1.61033312,-0.00033570
-1.60033312,-0.00033570
-1.59033312,-0.00033570
-1.58033312,-0.00033570
-1.57033312,-0.00939970
-1.56033312,-0.00939970
-1.55033312,-0.00033570
-1.54033312,-0.00939970
-1.53033312,-0.00033570
-1.52033312,-0.00033570
-1.51033312,-0.00033570
-1.50033312,-0.00033570
-1.49033312,-0.00033570
-1.48033312,-0.00033570
-1.47033312,-0.00033570
-1.46033312,-0.00033570
-1.45033312,-0.00939970
-1.44033312,-0.00033570
-1.43033312,-0.00033570
-1.42033312,-0.00033570
-1.41033312,-0.00033570
-1.40033312,-0.00033570
-1.39033312,-0.00033570
-1.38033312,-0.00939970
-1.37033312,-0.00939970
-1.36033312,-0.00033570
-1.35033312,-0.00033570
-1.34033312,-0.00033570
-1.33033312,-0.00033570
-1.32033312,-0.00033570
-1.31033312,-0.00033570
-1.30033312,-0.00033570
-1.29033312,-0.00033570
-1.28033312,-0.00033570
-1.27033312,-0.00033570
-1.26033312,-0.00939970
-1.25033312,-0.00939970
-1.24033312,-0.00033570
-1.23033312,-0.00033570
-1.22033312,-0.00033570
-1.21033312,-0.00033570
-1.20033312,-0.00033570
-1.19033312,-0.00033570
-1.18033312,-0.00939970
-1.17033312,-0.00033570
-1.16033312,-0.00939970
-1.15033312,-0.00939970
-1.14033312,-0.00939970
