Time,Channel A
(us),(V)

-2.02206706,-0.00033570
-2.01206706,-0.00033570
-2.00206707,-0.00033570
-1.99206707,-0.00939970
-1.98206707,-0.00033570
-1.97206707,-0.00033570
-1.96206707,-0.00033570
-1.95206707,-0.00033570
-1.94206707,-0.00033570
-1.93206707,-0.00033570
-1.92206707,-0.00033570
-1.91206707,-0.00033570
-1.90206707,-0.00033570
-1.89206707,-0.00033570
-1.88206707,-0.00033570
-1.87206707,-0.00033570
-1.86206707,-0.00033570
-1.85206707,-0.00033570
-1.84206707,-0.00033570
-1.83206707,-0.00033570
-1.82206707,-0.00033570
-1.81206707,-0.00033570
-1.80206707,-0.00033570
-1.79206707,-0.00033570
-1.78206707,-0.00033570
-1.77206707,-0.00033570
-1.76206707,-0.00033570
-1.75206707,-0.00033570
-1.74206707,-0.00033570
-1.73206707,-0.00033570
-1.72206707,-0.00033570
-1.71206707,-0.00033570
-1.70206707,-0.00033570
-1.69206707,-0.00033570
-1.68206707,-0.00939970
-1.67206707,-0.00939970
-1.66206707,-0.00939970
-1.65206707,-0.00033570
-1.64206707,-0.00033570
-1.63206707,-0.00033570
-1.62206707,-0.00033570
-1.61206707,-0.00033570
-1.60206707,-0.00033570
-1.59206707,-0.00033570
-1.58206707,-0.00033570
-1.57206707,-0.00033570
-1.56206707,-0.00033570
-1.55206707,-0.00033570
-1.54206707,-0.00939970
-1.53206707,-0.00939970
-1.52206707,-0.00939970
-1.51206707,-0.00033570
-1.50206707,-0.00939970
-1.49206707,-0.00033570
-1.48206707,-0.00033570
-1.47206707,-0.00033570
-1.46206707,-0.00033570
-1.45206707,-0.00033570
-1.44206707,-0.00033570
-1.43206707,-0.00033570
-1.42206707,-0.00033570
-1.41206707,-0.00033570
-1.40206707,-0.00033570
-1.39206707,-0.00033570
-1.38206707,-0.00033570
-1.37206707,-0.00033570
-1.36206707,-0.00033570
-1.35206707,-0.00033570
-1.34206707,-0.00033570
-1.33206707,-0.00033570
-1.32206707,-0.00033570
-1.31206707,-0.00033570
-1.30206707,-0.00033570
-1.29206707,-0.00939970
-1.28206707,-0.00939970
-1.27206707,-0.00033570
-1.26206707,-0.00033570
-1.25206707,-0.00033570
-1.24206707,-0.00033570
-1.23206707,-0.00033570
-1.22206707,-0.00939970
-1.21206707,-0.00033570
-1.20206707,-0.00033570
-1.19206707,-0.00033570
-1.18206707,-0.00033570
-1.17206707,-0.00939970
-1.16206707,-0.00033570
-1.15206707,-0.00033570
-1.14206707,-0.00033570
