Time,Channel A
(us),(V)

-2.02675801,-0.00939970
-2.01675801,-0.00033570
-2.00675801,-0.00033570
-1.99675801,-0.00033570
-1.98675801,-0.00033570
-1.97675801,-0.00033570
-1.96675801,-0.00033570
-1.95675801,-0.00033570
-1.94675801,-0.00033570
-1.93675801,-0.00033570
-1.92675801,-0.00033570
-1.91675801,-0.00033570
-1.90675801,-0.00033570
-1.89675801,-0.00033570
-1.88675801,-0.00033570
-1.87675801,-0.00033570
-1.86675801,-0.00033570
-1.85675801,-0.00033570
-1.84675801,-0.00033570
-1.83675801,-0.00033570
-1.82675801,-0.00033570
-1.81675801,-0.00033570
-1.80675801,-0.00033570
-1.79675801,-0.00033570
-1.78675801,-0.00939970
-1.77675801,-0.00033570
-1.76675801,-0.00033570
-1.75675801,-0.00033570
-1.74675801,-0.00033570
-1.73675801,-0.00033570
-1.72675801,-0.00033570
-1.71675801,-0.00939970
-1.70675801,-0.00033570
-1.69675801,-0.00033570
-1.68675801,-0.00033570
-1.67675801,-0.00033570
-1.66675801,-0.00033570
-1.65675801,-0.00033570
-1.64675801,-0.00033570
-1.63675801,-0.00939970
-1.62675801,-0.00939970
-1.61675801,-0.00939970
-1.60675801,-0.00033570
-1.59675801,-0.00939970
-1.58675801,-0.00033570
-1.57675801,-0.00939970
-1.56675801,-0.00033570
-1.55675801,-0.00033570
-1.54675801,-0.00033570
-1.53675801,-0.00033570
-1.52675801,-0.00033570
-1.51675801,-0.00033570
-1.50675801,-0.00939970
-1.49675801,-0.00033570
-1.48675801,-0.00033570
-1.47675801,-0.00033570
-1.46675801,-0.00033570
-1.45675801,-0.00033570
-1.44675801,-0.00033570
-1.43675801,-0.00033570
-1.42675801,-0.00033570
-1.41675801,-0.00033570
-1.40675801,-0.00033570
-1.39675802,-0.00033570
-1.38675802,-0.00033570
-1.37675802,-0.00033570
-1.36675802,-0.00033570
-1.35675802,-0.00033570
-1.34675802,-0.00033570
-1.33675802,-0.00033570
-1.32675802,0.01776177
-1.31675802,-0.00033570
-1.30675802,-0.00939970
-1.29675802,-0.01843318
-1.28675802,-0.01843318
-1.27675802,-0.00939970
-1.26675802,-0.00033570
-1.25675802,-0.00033570
-1.24675802,-0.00033570
-1.23675802,-0.00033570
-1.22675802,-0.00033570
-1.21675802,-0.00033570
-1.20675802,-0.00033570
-1.19675802,0.00869778
-1.18675802,-0.00033570
-1.17675802,-0.00939970
-1.16675802,-0.01843318
-1.15675802,-0.01843318
-1.14675802,-0.00033570
