Time,Channel A
(us),(V)

-2.02326805,-0.00033570
-2.01326805,-0.00033570
-2.00326805,-0.00033570
-1.99326805,-0.00033570
-1.98326805,-0.00033570
-1.97326805,-0.00939970
-1.96326805,-0.00033570
-1.95326805,-0.00033570
-1.94326805,-0.00033570
-1.93326805,-0.00033570
-1.92326805,-0.00033570
-1.91326805,-0.00033570
-1.90326805,-0.00939970
-1.89326805,-0.00033570
-1.88326805,-0.00939970
-1.87326805,-0.00033570
-1.86326805,-0.00939970
-1.85326805,-0.00033570
-1.84326805,-0.00033570
-1.83326805,-0.00033570
-1.82326805,-0.00939970
-1.81326805,-0.00033570
-1.80326805,0.00869778
-1.79326805,0.01776177
-1.78326805,0.00869778
-1.77326805,-0.01843318
-1.76326805,-0.01843318
-1.75326805,-0.01843318
-1.74326805,-0.00939970
-1.73326805,-0.00939970
-1.72326805,-0.00939970
-1.71326805,-0.00033570
-1.70326805,0.00869778
-1.69326805,0.00869778
-1.68326805,-0.00033570
-1.67326805,-0.00939970
-1.66326805,-0.00033570
-1.65326805,-0.00033570
-1.64326805,-0.00939970
-1.63326806,-0.03653065
-1.62326806,-0.02746666
-1.61326806,-0.00033570
-1.60326806,0.01776177
-1.59326806,0.01776177
-1.58326806,0.00869778
-1.57326806,-0.00033570
-1.56326806,-0.01843318
-1.55326806,-0.01843318
-1.54326806,-0.01843318
-1.53326806,-0.00033570
-1.52326806,-0.00939970
-1.51326806,-0.00033570
-1.50326806,-0.00939970
-1.49326806,-0.00033570
-1.48326806,-0.00033570
-1.47326806,-0.00033570
-1.46326806,-0.00033570
-1.45326806,-0.00033570
-1.44326806,-0.00033570
-1.43326806,-0.00033570
-1.42326806,-0.00033570
-1.41326806,-0.00033570
-1.40326806,-0.00033570
-1.39326806,-0.00033570
-1.38326806,-0.00939970
-1.37326806,-0.00033570
-1.36326806,-0.00939970
-1.35326806,-0.00033570
-1.34326806,-0.00939970
-1.33326806,-0.00033570
-1.32326806,-0.00033570
-1.31326806,-0.00033570
-1.30326806,-0.00033570
-1.29326806,-0.00033570
-1.28326806,-0.00033570
-1.27326806,-0.00033570
-1.26326806,-0.00939970
-1.25326806,-0.00033570
-1.24326806,-0.00033570
-1.23326806,-0.00033570
-1.22326806,-0.00033570
-1.21326806,-0.00033570
-1.20326806,-0.00033570
-1.19326806,-0.00033570
-1.18326806,-0.00033570
-1.17326806,-0.00033570
-1.16326806,-0.00033570
-1.15326806,-0.00939970
-1.14326806,-0.00939970
