Time,Channel A
(us),(V)

-2.02940305,-0.00939970
-2.01940305,-0.00939970
-2.00940305,-0.00939970
-1.99940305,-0.00033570
-1.98940305,-0.00033570
-1.97940305,-0.00939970
-1.96940305,-0.00939970
-1.95940305,-0.00939970
-1.94940305,-0.00033570
-1.93940305,-0.00033570
-1.92940305,-0.00033570
-1.91940305,-0.00939970
-1.90940305,-0.00939970
-1.89940305,-0.00939970
-1.88940305,-0.00939970
-1.87940305,-0.00033570
-1.86940305,-0.00939970
-1.85940305,-0.00939970
-1.84940305,-0.00033570
-1.83940305,-0.00033570
-1.82940305,-0.00033570
-1.81940305,-0.00033570
-1.80940305,-0.00033570
-1.79940305,-0.00033570
-1.78940305,-0.00033570
-1.77940305,-0.00939970
-1.76940305,-0.00033570
-1.75940305,-0.00939970
-1.74940305,-0.00939970
-1.73940305,-0.00939970
-1.72940305,-0.00939970
-1.71940305,-0.00939970
-1.70940305,-0.00033570
-1.69940305,-0.00939970
-1.68940305,-0.00939970
-1.67940305,-0.00033570
-1.66940305,-0.00939970
-1.65940305,-0.00939970
-1.64940305,-0.00033570
-1.63940305,-0.00939970
-1.62940305,-0.00939970
-1.61940305,-0.00939970
-1.60940305,-0.00939970
-1.59940305,-0.00939970
-1.58940305,-0.00033570
-1.57940305,-0.00939970
-1.56940305,-0.00939970
-1.55940305,-0.00033570
-1.54940305,-0.00033570
-1.53940305,-0.00939970
-1.52940305,-0.00939970
-1.51940305,-0.00939970
-1.50940305,-0.00939970
-1.49940305,-0.00939970
-1.48940305,-0.00939970
-1.47940305,-0.00939970
-1.46940305,-0.00939970
-1.45940305,-0.00939970
-1.44940305,-0.00939970
-1.43940305,-0.00939970
-1.42940305,-0.00939970
-1.41940305,-0.00939970
-1.40940305,-0.00033570
-1.39940305,-0.00033570
-1.38940305,-0.00939970
-1.37940305,-0.00939970
-1.36940305,-0.00939970
-1.35940305,-0.00939970
-1.34940305,-0.00939970
-1.33940305,-0.00939970
-1.32940305,-0.00939970
-1.31940305,-0.00939970
-1.30940305,-0.00939970
-1.29940305,-0.00939970
-1.28940305,-0.00033570
-1.27940305,-0.00033570
-1.26940305,-0.00033570
-1.25940305,-0.00033570
-1.24940305,-0.00939970
-1.23940305,-0.00033570
-1.22940305,-0.00939970
-1.21940305,-0.00939970
-1.20940305,-0.01843318
-1.19940305,-0.00939970
-1.18940305,-0.00033570
-1.17940305,-0.00939970
-1.16940305,-0.00939970
-1.15940305,-0.00033570
-1.14940305,-0.00033570
