Time,Channel A
(us),(V)

-2.02425599,-0.00939970
-2.01425599,-0.00939970
-2.00425599,-0.00033570
-1.99425599,-0.00033570
-1.98425599,-0.00939970
-1.97425599,-0.00033570
-1.96425599,-0.00033570
-1.95425599,-0.00033570
-1.94425599,-0.00033570
-1.93425599,-0.00033570
-1.92425599,-0.00033570
-1.91425599,-0.00033570
-1.90425599,-0.00033570
-1.89425599,-0.00033570
-1.88425599,-0.00939970
-1.87425599,-0.00939970
-1.86425599,-0.00939970
-1.85425599,-0.00033570
-1.84425599,-0.00939970
-1.83425599,-0.00939970
-1.82425599,-0.00033570
-1.81425599,-0.00033570
-1.80425599,-0.00939970
-1.79425599,-0.00939970
-1.78425599,-0.00939970
-1.77425599,-0.00939970
-1.76425599,-0.00033570
-1.75425599,-0.00033570
-1.74425599,-0.00939970
-1.73425599,-0.00033570
-1.72425599,-0.00939970
-1.71425599,-0.00033570
-1.70425599,-0.00033570
-1.69425599,-0.00939970
-1.68425599,-0.00033570
-1.67425599,-0.00033570
-1.66425599,-0.00033570
-1.65425599,-0.00033570
-1.64425599,-0.00033570
-1.63425599,-0.00033570
-1.62425599,-0.00033570
-1.61425599,-0.00939970
-1.60425599,-0.00033570
-1.59425599,-0.00033570
-1.58425599,-0.00939970
-1.57425599,-0.00033570
-1.56425599,-0.00939970
-1.55425599,-0.00939970
-1.54425599,-0.00939970
-1.53425599,-0.00033570
-1.52425599,-0.00033570
-1.51425599,-0.00939970
-1.50425599,-0.00939970
-1.49425599,-0.00033570
-1.48425599,-0.00033570
-1.47425599,-0.00033570
-1.46425599,-0.00033570
-1.45425599,-0.00033570
-1.44425599,-0.00033570
-1.43425599,-0.00033570
-1.42425599,-0.00939970
-1.41425599,-0.00939970
-1.40425600,-0.00939970
-1.39425600,-0.00033570
-1.38425600,-0.00033570
-1.37425600,-0.00939970
-1.36425600,-0.00939970
-1.35425600,-0.00033570
-1.34425600,-0.00033570
-1.33425600,-0.00033570
-1.32425600,-0.00033570
-1.31425600,-0.00939970
-1.30425600,-0.01843318
-1.29425600,-0.00939970
-1.28425600,-0.00939970
-1.27425600,-0.00033570
-1.26425600,-0.00939970
-1.25425600,-0.00033570
-1.24425600,-0.00939970
-1.23425600,-0.00033570
-1.22425600,-0.00033570
-1.21425600,-0.00939970
-1.20425600,-0.00939970
-1.19425600,-0.00939970
-1.18425600,-0.00939970
-1.17425600,-0.01843318
-1.16425600,-0.00939970
-1.15425600,-0.00033570
-1.14425600,-0.00033570
