Time,Channel A
(us),(V)

-2.02207411,-0.00033570
-2.01207411,-0.00033570
-2.00207411,-0.00939970
-1.99207411,-0.00939970
-1.98207411,-0.00939970
-1.97207411,-0.00939970
-1.96207411,-0.00939970
-1.95207411,-0.00939970
-1.94207411,-0.00939970
-1.93207411,-0.00033570
-1.92207411,-0.00033570
-1.91207411,-0.00033570
-1.90207411,-0.00033570
-1.89207411,-0.00033570
-1.88207411,-0.00033570
-1.87207411,-0.00939970
-1.86207411,-0.00033570
-1.85207411,-0.00033570
-1.84207411,-0.00033570
-1.83207411,-0.00033570
-1.82207411,-0.00939970
-1.81207411,-0.00033570
-1.80207411,-0.00033570
-1.79207411,-0.00939970
-1.78207411,-0.00033570
-1.77207412,-0.00033570
-1.76207412,-0.00939970
-1.75207412,-0.00033570
-1.74207412,-0.00033570
-1.73207412,-0.00033570
-1.72207412,-0.00033570
-1.71207412,-0.00033570
-1.70207412,-0.00033570
-1.69207412,-0.00033570
-1.68207412,-0.00939970
-1.67207412,-0.00939970
-1.66207412,-0.00033570
-1.65207412,-0.00033570
-1.64207412,-0.00033570
-1.63207412,-0.00033570
-1.62207412,-0.00033570
-1.61207412,-0.00033570
-1.60207412,-0.00033570
-1.59207412,-0.00033570
-1.58207412,-0.00033570
-1.57207412,-0.00033570
-1.56207412,-0.00939970
-1.55207412,-0.01843318
-1.54207412,-0.01843318
-1.53207412,-0.00033570
-1.52207412,0.00869778
-1.51207412,-0.00033570
-1.50207412,-0.00033570
-1.49207412,-0.00033570
-1.48207412,-0.00033570
-1.47207412,-0.00033570
-1.46207412,-0.00033570
-1.45207412,-0.00939970
-1.44207412,-0.00033570
-1.43207412,-0.00939970
-1.42207412,-0.00939970
-1.41207412,-0.00033570
-1.40207412,-0.00033570
-1.39207412,0.00869778
-1.38207412,0.01776177
-1.37207412,-0.00033570
-1.36207412,-0.00939970
-1.35207412,-0.01843318
-1.34207412,-0.00939970
-1.33207412,-0.00033570
-1.32207412,-0.00033570
-1.31207412,-0.00033570
-1.30207412,-0.00939970
-1.29207412,-0.00033570
-1.28207412,-0.00033570
-1.27207412,-0.00033570
-1.26207412,-0.00033570
-1.25207412,-0.00033570
-1.24207412,-0.00033570
-1.23207412,-0.00939970
-1.22207412,-0.00939970
-1.21207412,-0.00939970
-1.20207412,-0.00033570
-1.19207412,-0.00033570
-1.18207412,-0.00939970
-1.17207412,-0.00033570
-1.16207412,-0.00939970
-1.15207412,-0.00033570
-1.14207412,-0.00033570
