Time,Channel A
(us),(V)

-2.02598699,-0.00033570
-2.01598699,-0.00939970
-2.00598699,-0.00033570
-1.99598699,-0.00033570
-1.98598699,0.00869778
-1.97598699,-0.00033570
-1.96598699,-0.00033570
-1.95598699,-0.00033570
-1.94598699,-0.00033570
-1.93598699,-0.00939970
-1.92598699,-0.00939970
-1.91598699,-0.00939970
-1.90598699,-0.00033570
-1.89598699,-0.00033570
-1.88598699,-0.00939970
-1.87598699,-0.00033570
-1.86598699,-0.00033570
-1.85598699,-0.00033570
-1.84598699,-0.00033570
-1.83598699,-0.00033570
-1.82598699,-0.00939970
-1.81598699,-0.00033570
-1.80598699,-0.00033570
-1.79598699,-0.00033570
-1.78598699,-0.00033570
-1.77598699,-0.00033570
-1.76598699,-0.00033570
-1.75598699,0.00869778
-1.74598699,-0.00033570
-1.73598699,-0.00033570
-1.72598699,-0.00033570
-1.71598699,-0.00033570
-1.70598699,-0.00033570
-1.69598699,-0.00939970
-1.68598699,-0.00033570
-1.67598699,-0.00939970
-1.66598699,-0.00033570
-1.65598699,-0.00033570
-1.64598699,-0.00033570
-1.63598699,-0.00033570
-1.62598699,-0.00033570
-1.61598699,-0.00033570
-1.60598699,-0.00033570
-1.59598699,-0.00033570
-1.58598699,-0.00033570
-1.57598699,-0.00033570
-1.56598699,-0.00033570
-1.55598699,-0.00033570
-1.54598699,-0.00033570
-1.53598699,-0.00033570
-1.52598699,-0.00033570
-1.51598699,-0.00033570
-1.50598699,-0.00033570
-1.49598699,-0.00033570
-1.48598699,-0.00033570
-1.47598699,-0.00033570
-1.46598699,-0.00033570
-1.45598699,-0.00033570
-1.44598699,-0.00033570
-1.43598699,-0.00033570
-1.42598699,-0.00939970
-1.41598699,-0.00033570
-1.40598699,-0.00033570
-1.39598699,-0.00033570
-1.38598699,-0.00033570
-1.37598699,-0.00033570
-1.36598699,-0.00033570
-1.35598699,-0.00033570
-1.34598699,-0.00033570
-1.33598699,-0.00033570
-1.32598699,-0.00033570
-1.31598699,-0.00033570
-1.30598699,-0.00033570
-1.29598699,-0.00033570
-1.28598699,-0.00033570
-1.27598699,-0.00033570
-1.26598699,-0.00033570
-1.25598699,-0.00939970
-1.24598699,-0.00033570
-1.23598699,-0.00033570
-1.22598699,-0.00033570
-1.21598699,-0.00033570
-1.20598699,-0.00033570
-1.19598699,-0.00033570
-1.18598699,-0.00033570
-1.17598699,-0.00033570
-1.16598699,-0.00033570
-1.15598699,-0.00033570
-1.14598699,-0.00033570
